timestep,NO_Hydro_Min_Storage_Level,CH_Pump_Hydro_Open_Min_Storage_Level,FR_Hydro_Reservoir_Min_Storage_Level,FI_Hydro_Reservoir_Min_Storage_Level,SE_Hydro_Reservoir_Min_Storage_Level,SK_Hydro_Reservoir_Min_Storage_Level,NO_Hydro_Max_Storage_Level,CH_Pump_Hydro_Open_Max_Storage_Level,FR_Hydro_Reservoir_Max_Storage_Level,FI_Hydro_Reservoir_Max_Storage_Level,SE_Hydro_Reservoir_Max_Storage_Level,SK_Hydro_Reservoir_Max_Storage_Level
200,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
201,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
202,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
203,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
204,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
205,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
206,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
207,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
208,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
209,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
210,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
211,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
212,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
213,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
214,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
215,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
216,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
217,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
218,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
219,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
220,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
221,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
222,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
223,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
224,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
225,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
226,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
227,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
228,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
229,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
230,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
231,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
232,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
233,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
234,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
235,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
236,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
237,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
238,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
239,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
240,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
241,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
242,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
243,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
244,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
245,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
246,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
247,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
248,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
249,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
250,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
251,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
252,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
253,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
254,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
255,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
256,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
257,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
258,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
259,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
260,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
261,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
262,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
263,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
264,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
265,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
266,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
267,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
268,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
269,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
270,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
271,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
272,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
273,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
274,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
275,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
276,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
277,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
278,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
279,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
280,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
281,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
282,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
283,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
284,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
285,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
286,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
287,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
288,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
289,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
290,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
291,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
292,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
293,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
294,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
295,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
296,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
297,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
298,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
299,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
300,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
301,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
302,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
303,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
304,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
305,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
306,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
307,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
308,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
309,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
310,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
311,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
312,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
313,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
314,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
315,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
316,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
317,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
318,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
319,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
320,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
321,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
322,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
323,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
324,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
325,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
326,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
327,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
328,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
329,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
330,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
331,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
332,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
333,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
334,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
335,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
336,0.527666667,0.489603708,0.304,0.330922242,0.211244909,0.56,0.874333333,0.787227946,0.77,0.760036166,0.868657862,0.892
337,0.508333333,0.455094744,0.288,0.318987342,0.207372952,0.549,0.848,0.751224009,0.749,0.733996383,0.828130333,0.871
338,0.508333333,0.455094744,0.288,0.318987342,0.207372952,0.549,0.848,0.751224009,0.749,0.733996383,0.828130333,0.871
339,0.508333333,0.455094744,0.288,0.318987342,0.207372952,0.549,0.848,0.751224009,0.749,0.733996383,0.828130333,0.871
340,0.508333333,0.455094744,0.288,0.318987342,0.207372952,0.549,0.848,0.751224009,0.749,0.733996383,0.828130333,0.871
341,0.508333333,0.455094744,0.288,0.318987342,0.207372952,0.549,0.848,0.751224009,0.749,0.733996383,0.828130333,0.871
342,0.508333333,0.455094744,0.288,0.318987342,0.207372952,0.549,0.848,0.751224009,0.749,0.733996383,0.828130333,0.871
343,0.508333333,0.455094744,0.288,0.318987342,0.207372952,0.549,0.848,0.751224009,0.749,0.733996383,0.828130333,0.871
344,0.508333333,0.455094744,0.288,0.318987342,0.207372952,0.549,0.848,0.751224009,0.749,0.733996383,0.828130333,0.871
345,0.508333333,0.455094744,0.288,0.318987342,0.207372952,0.549,0.848,0.751224009,0.749,0.733996383,0.828130333,0.871
346,0.508333333,0.455094744,0.288,0.318987342,0.207372952,0.549,0.848,0.751224009,0.749,0.733996383,0.828130333,0.871
347,0.508333333,0.455094744,0.288,0.318987342,0.207372952,0.549,0.848,0.751224009,0.749,0.733996383,0.828130333,0.871
348,0.508333333,0.455094744,0.288,0.318987342,0.207372952,0.549,0.848,0.751224009,0.749,0.733996383,0.828130333,0.871
349,0.508333333,0.455094744,0.288,0.318987342,0.207372952,0.549,0.848,0.751224009,0.749,0.733996383,0.828130333,0.871
350,0.508333333,0.455094744,0.288,0.318987342,0.207372952,0.549,0.848,0.751224009,0.749,0.733996383,0.828130333,0.871
351,0.508333333,0.455094744,0.288,0.318987342,0.207372952,0.549,0.848,0.751224009,0.749,0.733996383,0.828130333,0.871
352,0.508333333,0.455094744,0.288,0.318987342,0.207372952,0.549,0.848,0.751224009,0.749,0.733996383,0.828130333,0.871
353,0.508333333,0.455094744,0.288,0.318987342,0.207372952,0.549,0.848,0.751224009,0.749,0.733996383,0.828130333,0.871
354,0.508333333,0.455094744,0.288,0.318987342,0.207372952,0.549,0.848,0.751224009,0.749,0.733996383,0.828130333,0.871
355,0.508333333,0.455094744,0.288,0.318987342,0.207372952,0.549,0.848,0.751224009,0.749,0.733996383,0.828130333,0.871
356,0.508333333,0.455094744,0.288,0.318987342,0.207372952,0.549,0.848,0.751224009,0.749,0.733996383,0.828130333,0.871
357,0.508333333,0.455094744,0.288,0.318987342,0.207372952,0.549,0.848,0.751224009,0.749,0.733996383,0.828130333,0.871
358,0.508333333,0.455094744,0.288,0.318987342,0.207372952,0.549,0.848,0.751224009,0.749,0.733996383,0.828130333,0.871
359,0.508333333,0.455094744,0.288,0.318987342,0.207372952,0.549,0.848,0.751224009,0.749,0.733996383,0.828130333,0.871
360,0.508333333,0.455094744,0.288,0.318987342,0.207372952,0.549,0.848,0.751224009,0.749,0.733996383,0.828130333,0.871
361,0.508333333,0.455094744,0.288,0.318987342,0.207372952,0.549,0.848,0.751224009,0.749,0.733996383,0.828130333,0.871
362,0.508333333,0.455094744,0.288,0.318987342,0.207372952,0.549,0.848,0.751224009,0.749,0.733996383,0.828130333,0.871
363,0.508333333,0.455094744,0.288,0.318987342,0.207372952,0.549,0.848,0.751224009,0.749,0.733996383,0.828130333,0.871
364,0.508333333,0.455094744,0.288,0.318987342,0.207372952,0.549,0.848,0.751224009,0.749,0.733996383,0.828130333,0.871
365,0.508333333,0.455094744,0.288,0.318987342,0.207372952,0.549,0.848,0.751224009,0.749,0.733996383,0.828130333,0.871
