n_rep_periods,clustering_type,weight_type,normalization,seed,regret_pct,mismatch_pct,total_time_s,time_to_preprocess,time_to_cluster,time_to_fit_weights,time_to_formulate_model,time_to_solve,time_to_read,projection_error,max_weight_sum,cache_hit_rate,pgd_total_iters,termination_status,evaluation_termination_status,n_variables,n_constraints,eval_n_variables,eval_n_constraints,case_study,problem_class,source
10,chronological,convex,unscaled,570629,0.6909813953100974,3.0515035311964236,2.026754083,0.009090208,0.524331917,0.260575583,2.201763,1.241846583,0.765990625,131.70464531310245,1.0000000000000002,,102791,OPTIMAL,OPTIMAL,182430,389445,6053205,13003230,118bus,dispatch,nrel
10,chronological,conical,unscaled,570629,0.5203398445891461,0.7490288670723021,1.763638333,0.009081667,0.528483375,0.032578958,1.408381333,1.202576,0.765990625,126.7118140015233,1.1436260865654722,,105754,OPTIMAL,OPTIMAL,182430,389445,6053205,13003230,118bus,dispatch,nrel
10,chronological,conical_bounded,unscaled,570629,0.6058717206141262,1.6559820015513387,1.879228459,0.009535959,0.551991417,0.088028792,1.387998708,1.23920825,0.765990625,128.0730518674303,1.0000000000000002,,102447,OPTIMAL,OPTIMAL,182430,389445,6053205,13003230,118bus,dispatch,nrel
10,convex_hull,dirac,unscaled,570629,1.7400062416336182,13.404272086868437,3.4440800420000004,0.009127916,2.210549208,9.59e-7,1.226656167,1.233529875,0.765990625,185.00049665347092,1.0,26.54320987654321,0,OPTIMAL,OPTIMAL,182430,389445,6053205,13003230,118bus,dispatch,nrel
10,convex_hull,convex,unscaled,570629,1.413002276212505,1.4646262882606742,1.976247334,0.009338667,0.830911375,0.032986834,1.44150475,1.112349125,0.765990625,129.270405290503,1.0000000000000002,26.54320987654321,60623,OPTIMAL,OPTIMAL,182430,389445,6053205,13003230,118bus,dispatch,nrel
10,convex_hull,conical,unscaled,570629,1.5408957764796893,1.72565994923071,3.157120708,0.009130166,1.895765458,0.178710667,1.486199542,1.082644583,0.765990625,127.49229934338254,1.142660355238748,26.54320987654321,63907,OPTIMAL,OPTIMAL,182430,389445,6053205,13003230,118bus,dispatch,nrel
10,convex_hull,conical_bounded,unscaled,570629,1.3728839973127238,3.2851880869290846,3.3176552079999997,0.009081958,2.169776708,0.04569075,1.2923195,1.10218775,0.765990625,128.43518868863302,1.0000000000000002,26.54320987654321,61639,OPTIMAL,OPTIMAL,182430,389445,6053205,13003230,118bus,dispatch,nrel
10,convex_hull_with_null,dirac,unscaled,570629,10.620942113146459,17.852400332253332,3.1775084590000002,0.009087875,2.185538292,0.001084,1.280760125,0.990886167,0.765990625,197.8103690026702,1.0,27.212205270457698,0,OPTIMAL,OPTIMAL,182430,389445,6053205,13003230,118bus,dispatch,nrel
10,convex_hull_with_null,convex,unscaled,570629,0.4977035960707976,16.36026593866761,3.547151875,0.009169041,2.230514875,0.046109875,1.300497042,1.270527125,0.765990625,132.9386485654909,1.0000000000000002,27.212205270457698,64326,OPTIMAL,OPTIMAL,182430,389445,6053205,13003230,118bus,dispatch,nrel
10,convex_hull_with_null,conical,unscaled,570629,0.46593764169933216,11.58365849802473,3.3806917920000004,0.009089,2.159000667,0.034936125,1.333109,1.186755,0.765990625,128.80819653705728,1.0664430166040018,27.212205270457698,66670,OPTIMAL,OPTIMAL,182430,389445,6053205,13003230,118bus,dispatch,nrel
10,convex_hull_with_null,conical_bounded,unscaled,570629,0.486822106493201,10.989471724906563,3.490761875,0.0089765,2.181788,0.053867875,1.28585675,1.255106,0.765990625,129.2050702781056,1.0000000000000002,27.212205270457698,66880,OPTIMAL,OPTIMAL,182430,389445,6053205,13003230,118bus,dispatch,nrel
10,conical_hull,dirac,unscaled,570629,2.001161708301047,8.122298909677971,1.762957959,0.00914325,0.782882167,8.75e-7,1.288561583,0.980074917,0.765990625,200.47012098065304,1.0,20.58641975308642,0,OPTIMAL,OPTIMAL,182430,389445,6053205,13003230,118bus,dispatch,nrel
10,conical_hull,convex,unscaled,570629,0.9792508026980284,2.948062920464573,3.247286292,0.009239458,2.015061125,0.032677875,1.45689,1.199547292,0.765990625,145.84921071932237,1.0000000000000002,20.58641975308642,55191,OPTIMAL,OPTIMAL,182430,389445,6053205,13003230,118bus,dispatch,nrel
10,conical_hull,conical,unscaled,570629,0.8993107251360932,3.083587853677742,3.3808789580000003,0.009031042,1.984486667,0.216020458,1.284801958,1.180371833,0.765990625,138.98882844294124,1.2090114886140122,20.58641975308642,59452,OPTIMAL,OPTIMAL,182430,389445,6053205,13003230,118bus,dispatch,nrel
10,conical_hull,conical_bounded,unscaled,570629,0.980798982094111,3.5217548547649002,3.3904890420000005,0.009253459,2.15361225,0.045941,1.337624333,1.190935792,0.765990625,145.8112651989449,1.0000000000000002,20.58641975308642,55258,OPTIMAL,OPTIMAL,182430,389445,6053205,13003230,118bus,dispatch,nrel
20,k_means,dirac,unscaled,570629,0.8401369360888422,2.018318098396565,2.7620804999999997,0.009453375,0.607905875,1.5e-6,2.858313292,2.154173125,0.765990625,110.20281353859306,1.0,,0,OPTIMAL,OPTIMAL,348420,745995,6053205,13003230,118bus,dispatch,nrel
20,k_means,convex,unscaled,570629,0.6136089270912803,3.8803498592240704,3.4292556260000002,0.009046917,0.591097125,0.136593209,1.922100208,2.701565292,0.765990625,104.08338531260921,1.0000000000000002,,139907,OPTIMAL,OPTIMAL,348420,745995,6053205,13003230,118bus,dispatch,nrel
20,k_means,conical,unscaled,570629,0.5666746579009008,2.8947594430997925,3.401796291,0.009084458,0.515373541,0.268605792,2.924773417,2.617816958,0.765990625,101.23896876635834,1.1064020934342467,,144468,OPTIMAL,OPTIMAL,348420,745995,6053205,13003230,118bus,dispatch,nrel
20,k_means,conical_bounded,unscaled,570629,0.6042389455816588,5.216565725687012,3.6370485830000003,0.009308542,0.510143625,0.328268958,2.787848916,2.798636,0.765990625,103.0968721014934,1.0000000000000002,,137315,OPTIMAL,OPTIMAL,348420,745995,6053205,13003230,118bus,dispatch,nrel
20,k_medoids,dirac,unscaled,570629,1.227373230905382,1.5799249051992543,3.351447209,0.009130041,0.493869709,0.001209,2.77757525,2.8563685,0.765990625,137.25165078056125,1.0,,0,OPTIMAL,OPTIMAL,348420,745995,6053205,13003230,118bus,dispatch,nrel
20,k_medoids,convex,unscaled,570629,0.5945111505459622,3.4058588405324146,3.587428791,0.009278625,0.544060416,0.134975625,1.875461291,2.90839275,0.765990625,111.00259752541379,1.0000000000000002,,135856,OPTIMAL,OPTIMAL,348420,745995,6053205,13003230,118bus,dispatch,nrel
20,k_medoids,conical,unscaled,570629,0.5796675280279384,2.8841082362367367,4.379659998999999,0.009080042,0.525484083,0.063195583,2.128080292,3.790980333,0.765990625,108.58268499144577,1.1067482687841068,,142009,OPTIMAL,OPTIMAL,348420,745995,6053205,13003230,118bus,dispatch,nrel
20,k_medoids,conical_bounded,unscaled,570629,0.6061062137136197,4.626782199250812,4.2296755,0.009191916,0.51485225,0.135888458,2.010065083,3.578934792,0.765990625,110.22496280403024,1.0000000000000002,,137921,OPTIMAL,OPTIMAL,348420,745995,6053205,13003230,118bus,dispatch,nrel
20,hierarchical,dirac,unscaled,570629,3.9641611578208336,3.3927516717438357,2.501436749,0.009368917,0.610469041,0.001458,1.879995708,1.889509708,0.765990625,135.66097434039807,1.0,,0,OPTIMAL,OPTIMAL,348420,745995,6053205,13003230,118bus,dispatch,nrel
20,hierarchical,convex,unscaled,570629,0.5939984853821079,3.727492884483414,3.7294329160000004,0.00904975,0.610047667,0.142451333,3.087189334,2.976933916,0.765990625,111.25687323875034,1.0000000000000004,,153113,OPTIMAL,OPTIMAL,348420,745995,6053205,13003230,118bus,dispatch,nrel
20,hierarchical,conical,unscaled,570629,0.5822208872907186,4.128240689018982,3.7646918319999996,0.009398292,0.520594416,0.277444166,2.785826333,2.96665325,0.765990625,108.28373338120122,1.0897179778236954,,155984,OPTIMAL,OPTIMAL,348420,745995,6053205,13003230,118bus,dispatch,nrel
20,hierarchical,conical_bounded,unscaled,570629,0.5968280679735427,5.467756796243666,3.603757083,0.009047416,0.579913333,0.149408459,1.857283459,2.874435291,0.765990625,109.57119189668786,1.0000000000000002,,153154,OPTIMAL,OPTIMAL,348420,745995,6053205,13003230,118bus,dispatch,nrel
20,chronological,dirac,unscaled,570629,1.5102726126782873,3.935227663976319,3.094961376,0.009263125,0.510091584,1.75e-6,2.005460584,2.584868042,0.765990625,147.45338541388804,1.0,,0,OPTIMAL,OPTIMAL,348420,745995,6053205,13003230,118bus,dispatch,nrel
20,chronological,convex,unscaled,570629,0.6407445764558872,2.0656787937495706,4.018812083,0.009233209,0.510325375,0.150321583,1.976295458,3.358165125,0.765990625,122.77274035704068,1.0000000000000002,,172703,OPTIMAL,OPTIMAL,348420,745995,6053205,13003230,118bus,dispatch,nrel
20,chronological,conical,unscaled,570629,0.49850431701841114,1.1044898824259095,3.3846142500000003,0.00913525,0.489417958,0.098662542,2.988810542,2.79653375,0.765990625,117.59379284672275,1.1100261395244135,,174124,OPTIMAL,OPTIMAL,348420,745995,6053205,13003230,118bus,dispatch,nrel
20,chronological,conical_bounded,unscaled,570629,0.5669586156492823,2.8076223984572075,4.329714751,0.009212458,0.497631625,0.168907292,2.029715584,3.663175834,0.765990625,118.66185349198277,1.0000000000000002,,171735,OPTIMAL,OPTIMAL,348420,745995,6053205,13003230,118bus,dispatch,nrel
20,convex_hull,dirac,unscaled,570629,1.6786657542243733,16.416696600815982,5.748286083,0.0090385,2.622313833,2.0e-6,1.710158583,3.12597025,0.765990625,170.73011287711475,1.0,44.84803558191253,0,OPTIMAL,OPTIMAL,348420,745995,6053205,13003230,118bus,dispatch,nrel
20,convex_hull,convex,unscaled,570629,0.6090752905187902,4.993888801004383,5.7237209579999995,0.0092425,2.500365333,0.276770333,1.808271917,2.946585292,0.765990625,113.58311358232076,1.0000000000000004,44.84803558191253,108573,OPTIMAL,OPTIMAL,348420,745995,6053205,13003230,118bus,dispatch,nrel
20,convex_hull,conical,unscaled,570629,0.6414208327487403,4.432340882461857,5.586038792,0.009201125,2.645342417,0.072508084,1.904485417,2.868188291,0.765990625,111.67456206839421,1.1174248216257652,44.84803558191253,110249,OPTIMAL,OPTIMAL,348420,745995,6053205,13003230,118bus,dispatch,nrel
20,convex_hull,conical_bounded,unscaled,570629,0.6214154590099552,3.374744498666314,5.577639790999999,0.009310958,2.622832875,0.0994995,1.837564625,2.855307416,0.765990625,112.66683003026029,1.0000000000000002,44.84803558191253,109160,OPTIMAL,OPTIMAL,348420,745995,6053205,13003230,118bus,dispatch,nrel
20,convex_hull_with_null,dirac,unscaled,570629,2.5009348312363677,11.924378250030935,5.524310958,0.00928975,2.63650575,0.001875,1.72784275,2.885930208,0.765990625,176.40400857140196,1.0,44.40225035161744,0,OPTIMAL,OPTIMAL,348420,745995,6053205,13003230,118bus,dispatch,nrel
20,convex_hull_with_null,convex,unscaled,570629,0.5180842537781949,7.281594073183821,4.3408245,0.00914425,1.295891,0.113979,1.915219709,2.9309545,0.765990625,115.3982000743008,1.0000000000000002,44.40225035161744,110252,OPTIMAL,OPTIMAL,348420,745995,6053205,13003230,118bus,dispatch,nrel
20,convex_hull_with_null,conical,unscaled,570629,0.5188470303475023,6.413314414303931,5.494334793,0.009054791,2.687663167,0.065173584,1.911266292,2.741498042,0.765990625,113.30824635689503,1.0846383239906026,44.40225035161744,113334,OPTIMAL,OPTIMAL,348420,745995,6053205,13003230,118bus,dispatch,nrel
20,convex_hull_with_null,conical_bounded,unscaled,570629,0.502693725509995,5.881681177360507,5.627028082000001,0.009135333,2.680608958,0.103025541,1.897175208,2.843393583,0.765990625,114.05011815308609,1.0000000000000002,44.40225035161744,111412,OPTIMAL,OPTIMAL,348420,745995,6053205,13003230,118bus,dispatch,nrel
20,conical_hull,dirac,unscaled,570629,1.928273577335382,12.055356603122261,4.705830417,0.009058375,2.3395215,0.001125,1.743735708,2.365183917,0.765990625,181.57351472623466,1.0,38.94736842105263,0,OPTIMAL,OPTIMAL,348420,745995,6053205,13003230,118bus,dispatch,nrel
20,conical_hull,convex,unscaled,570629,0.9836277183884468,7.852522577401508,5.3262075410000005,0.009103042,2.404111958,0.107450333,1.901198667,2.81464525,0.765990625,126.49479940373581,1.0000000000000002,38.94736842105263,91665,OPTIMAL,OPTIMAL,348420,745995,6053205,13003230,118bus,dispatch,nrel
20,conical_hull,conical,unscaled,570629,0.9179764223549824,2.7059493311332083,5.432802708,0.009097375,2.40005275,0.06052475,1.915809584,2.972225208,0.765990625,117.92791681495994,1.2233222030420772,38.94736842105263,99966,OPTIMAL,OPTIMAL,348420,745995,6053205,13003230,118bus,dispatch,nrel
20,conical_hull,conical_bounded,unscaled,570629,0.9923327339818488,8.354193048258264,5.353382083,0.009033042,2.369378416,0.099273834,1.871074667,2.884729833,0.765990625,126.58630467310726,1.0000000000000002,38.94736842105263,92008,OPTIMAL,OPTIMAL,348420,745995,6053205,13003230,118bus,dispatch,nrel
40,k_means,dirac,unscaled,570629,0.6029149138431,1.6408223401025648,5.302811833,0.009182167,0.554497708,1.75e-6,4.225082292,4.748312375,0.765990625,101.20062619010582,1.0,,0,OPTIMAL,OPTIMAL,680400,1459095,6053205,13003230,118bus,dispatch,nrel
40,k_means,convex,unscaled,570629,0.3448705727704171,1.4217151734773559,8.486537126,0.009172708,0.580882709,1.4978185,3.0952275,6.407835917,0.765990625,94.00566482815367,1.0000000000000002,,217665,OPTIMAL,OPTIMAL,680400,1459095,6053205,13003230,118bus,dispatch,nrel
40,k_means,conical,unscaled,570629,0.35160179316067186,0.9545617082036565,7.260969167,0.009126292,0.523391375,0.243150375,4.103665709,6.494427417,0.765990625,91.69427463503986,1.116056404278989,,228997,OPTIMAL,OPTIMAL,680400,1459095,6053205,13003230,118bus,dispatch,nrel
40,k_means,conical_bounded,unscaled,570629,0.34747074582948123,2.488203295411898,8.564656083,0.009353208,0.527159833,1.569296875,3.3095255,6.468199375,0.765990625,93.50325867906511,1.0000000000000002,,221780,OPTIMAL,OPTIMAL,680400,1459095,6053205,13003230,118bus,dispatch,nrel
40,k_medoids,dirac,unscaled,570629,0.9475732605941589,1.4650115916608546,5.686493374,0.009099292,0.564502708,0.002042,3.972164167,5.119948666,0.765990625,126.27748626322521,1.0,,0,OPTIMAL,OPTIMAL,680400,1459095,6053205,13003230,118bus,dispatch,nrel
40,k_medoids,convex,unscaled,570629,0.4567412978926155,3.0964475781440663,7.832958375,0.009229125,0.518625916,0.383913917,4.39131625,6.930418542,0.765990625,98.69506444720736,1.0000000000000002,,213919,OPTIMAL,OPTIMAL,680400,1459095,6053205,13003230,118bus,dispatch,nrel
40,k_medoids,conical,unscaled,570629,0.4793445267249785,2.980094785131057,7.859507791,0.009545834,0.555670833,0.241235292,4.268153083,7.062601666,0.765990625,96.5923768687159,1.0999218133661697,,222368,OPTIMAL,OPTIMAL,680400,1459095,6053205,13003230,118bus,dispatch,nrel
40,k_medoids,conical_bounded,unscaled,570629,0.46594795736942807,4.110183471449571,8.183378,0.009148,0.551118583,0.395814209,4.19939375,7.236445208,0.765990625,98.31620278608693,1.0000000000000002,,215278,OPTIMAL,OPTIMAL,680400,1459095,6053205,13003230,118bus,dispatch,nrel
40,hierarchical,dirac,unscaled,570629,0.931941663972724,0.9757076242447528,4.660616126,0.009097666,0.500351209,0.001209,4.249120459,4.159055917,0.765990625,124.97018852894111,1.0,,0,OPTIMAL,OPTIMAL,680400,1459095,6053205,13003230,118bus,dispatch,nrel
40,hierarchical,convex,unscaled,570629,0.4088783876569524,1.2047577832095193,9.032672791,0.009087417,0.529340041,0.343066,4.335664625,8.16026675,0.765990625,96.92565642064548,1.0000000000000002,,211952,OPTIMAL,OPTIMAL,680400,1459095,6053205,13003230,118bus,dispatch,nrel
40,hierarchical,conical,unscaled,570629,0.3748118495290109,0.7072539740650682,7.841353083,0.009161542,0.505567208,0.232430292,3.107698666,7.103355583,0.765990625,94.32622729557245,1.117343217726413,,219513,OPTIMAL,OPTIMAL,680400,1459095,6053205,13003230,118bus,dispatch,nrel
40,hierarchical,conical_bounded,unscaled,570629,0.4150255890402521,2.626800996064915,7.832554126,0.0091815,0.503929167,0.383996542,4.230108,6.944628417,0.765990625,96.3562706271365,1.0000000000000002,,214625,OPTIMAL,OPTIMAL,680400,1459095,6053205,13003230,118bus,dispatch,nrel
40,chronological,dirac,unscaled,570629,1.3141052182921165,3.511115795011657,4.318327999,0.009126541,0.510040791,0.001375,3.970459042,3.806912208,0.765990625,142.7162795268989,1.0,,0,OPTIMAL,OPTIMAL,680400,1459095,6053205,13003230,118bus,dispatch,nrel
40,chronological,convex,unscaled,570629,0.46150273996370395,1.7791703222396364,8.995244459,0.009415416,0.523947792,0.414855417,4.114488958,8.05644125,0.765990625,110.64351402673343,1.0000000000000002,,245790,OPTIMAL,OPTIMAL,680400,1459095,6053205,13003230,118bus,dispatch,nrel
40,chronological,conical,unscaled,570629,0.4183557253347514,0.1800234982801018,8.099643208,0.00915875,0.508908875,0.452769791,3.992013125,7.137964542,0.765990625,107.2811253519378,1.0881299856044264,,252210,OPTIMAL,OPTIMAL,680400,1459095,6053205,13003230,118bus,dispatch,nrel
40,chronological,conical_bounded,unscaled,570629,0.44980065788857715,1.2968541838928942,7.4155005,0.009106916,0.498006083,0.42761775,4.26045025,6.489876667,0.765990625,108.04924273445845,1.0000000000000002,,249727,OPTIMAL,OPTIMAL,680400,1459095,6053205,13003230,118bus,dispatch,nrel
40,convex_hull,dirac,unscaled,570629,1.3565737254595645,14.093192052597864,9.725575375,0.00909825,4.017421708,9.59e-7,3.079403708,5.708152708,0.765990625,154.51689868754465,1.0,57.48049052396878,0,OPTIMAL,OPTIMAL,680400,1459095,6053205,13003230,118bus,dispatch,nrel
40,convex_hull,convex,unscaled,570629,0.5277184772853882,7.048445222760691,11.272883291,0.009043125,3.754224875,0.266728916,3.232409459,7.2519295,0.765990625,98.6786711181127,1.0000000000000004,57.48049052396878,167520,OPTIMAL,OPTIMAL,680400,1459095,6053205,13003230,118bus,dispatch,nrel
40,convex_hull,conical,unscaled,570629,0.5445245749324812,6.386109695006183,12.502246792,0.009012875,3.812632042,0.187289125,3.242011584,8.502325625,0.765990625,96.89686094546485,1.1136002413186705,57.48049052396878,173883,OPTIMAL,OPTIMAL,680400,1459095,6053205,13003230,118bus,dispatch,nrel
40,convex_hull,conical_bounded,unscaled,570629,0.5554217084415614,5.535719310244738,10.692652541000001,0.009169375,3.811072625,0.306275708,3.236073375,6.575304208,0.765990625,98.02366839543251,1.0000000000000002,57.48049052396878,167821,OPTIMAL,OPTIMAL,680400,1459095,6053205,13003230,118bus,dispatch,nrel
40,convex_hull_with_null,dirac,unscaled,570629,2.2535067348737226,7.330586561481486,9.19291475,0.009082833,3.68845275,0.001125,3.112827375,5.503337,0.765990625,158.0676633883084,1.0,59.4356005788712,0,OPTIMAL,OPTIMAL,680400,1459095,6053205,13003230,118bus,dispatch,nrel
40,convex_hull_with_null,convex,unscaled,570629,0.6848351213643022,5.916258863557143,12.366475624,0.009439334,3.658836958,0.252758208,3.243304667,8.454880458,0.765990625,101.00896363677082,1.0000000000000002,59.4356005788712,160833,OPTIMAL,OPTIMAL,680400,1459095,6053205,13003230,118bus,dispatch,nrel
40,convex_hull_with_null,conical,unscaled,570629,0.6984509537291794,5.306673719850041,10.366215624,0.009045208,3.621356291,0.167681875,3.214994292,6.577177458,0.765990625,99.08961678110825,1.091774598532438,59.4356005788712,165233,OPTIMAL,OPTIMAL,680400,1459095,6053205,13003230,118bus,dispatch,nrel
40,convex_hull_with_null,conical_bounded,unscaled,570629,0.6882845943455118,4.6847170615635925,10.642361292,0.009206208,3.656084834,0.268504666,3.156126334,6.717771792,0.765990625,100.11704518217658,1.0000000000000002,59.4356005788712,160744,OPTIMAL,OPTIMAL,680400,1459095,6053205,13003230,118bus,dispatch,nrel
40,conical_hull,dirac,unscaled,570629,1.2502196379994945,7.124933346244604,8.706878834,0.009136375,3.016361,0.001416,3.052837042,5.689101834,0.765990625,167.28946114755132,1.0,55.235971757710885,0,OPTIMAL,OPTIMAL,680400,1459095,6053205,13003230,118bus,dispatch,nrel
40,conical_hull,convex,unscaled,570629,0.8358385650491407,6.371417639541388,10.151171166,0.009002875,1.566995625,0.264851333,4.16791675,8.319324208,0.765990625,115.91828669719784,1.0000000000000002,55.235971757710885,149306,OPTIMAL,OPTIMAL,680400,1459095,6053205,13003230,118bus,dispatch,nrel
40,conical_hull,conical,unscaled,570629,0.6801081097288719,0.09751004915693537,11.555296583999999,0.009115458,2.98810625,0.16976075,3.277267166,8.397429584,0.765990625,105.93143195372782,1.2296435530008367,55.235971757710885,159009,OPTIMAL,OPTIMAL,680400,1459095,6053205,13003230,118bus,dispatch,nrel
40,conical_hull,conical_bounded,unscaled,570629,0.8405084017784503,6.99902620600002,11.579861083,0.009004208,2.972235625,0.252611208,3.24437825,8.35501425,0.765990625,116.56245231938175,1.0000000000000002,55.235971757710885,148435,OPTIMAL,OPTIMAL,680400,1459095,6053205,13003230,118bus,dispatch,nrel
80,k_means,dirac,unscaled,570629,0.39961358367284205,1.2116118384368775,11.813009790999999,0.009104083,0.585387958,0.001375,6.966548291,11.226246833,0.765990625,88.10008865922799,1.0,,0,OPTIMAL,OPTIMAL,1344360,2885295,6053205,13003230,118bus,dispatch,nrel
80,k_means,convex,unscaled,570629,0.2581169606455491,1.034061360913601,21.698484125,0.009389375,0.533543083,1.2541415,7.091833625,19.910799542,0.765990625,80.95948498560367,1.0000000000000002,,329710,OPTIMAL,OPTIMAL,1344360,2885295,6053205,13003230,118bus,dispatch,nrel
80,k_means,conical,unscaled,570629,0.24821473179843512,0.7043875232281843,22.26185375,0.009452209,0.54552225,0.758410709,7.021338875,20.957920791,0.765990625,79.34078574653185,1.0913518837431588,,344045,OPTIMAL,OPTIMAL,1344360,2885295,6053205,13003230,118bus,dispatch,nrel
80,k_means,conical_bounded,unscaled,570629,0.26181634731785586,2.100687674945984,20.321290791,0.0091395,0.535041375,1.259192166,7.146640083,18.52705725,0.765990625,80.84999987480464,1.0000000000000002,,330927,OPTIMAL,OPTIMAL,1344360,2885295,6053205,13003230,118bus,dispatch,nrel
80,k_medoids,dirac,unscaled,570629,0.6634654215233127,0.935150948590038,11.188965084000001,0.0091255,0.527783375,6.67e-7,6.88999875,10.661181042,0.765990625,110.8949072320131,1.0,,0,OPTIMAL,OPTIMAL,1344360,2885295,6053205,13003230,118bus,dispatch,nrel
80,k_medoids,convex,unscaled,570629,0.22466559174252332,0.07906832265627482,22.664851248999998,0.00912025,0.5368915,1.130800458,7.186197,20.997159291,0.765990625,84.25192854949385,1.0000000000000002,,297910,OPTIMAL,OPTIMAL,1344360,2885295,6053205,13003230,118bus,dispatch,nrel
80,k_medoids,conical,unscaled,570629,0.2352439161888542,0.08736882874891228,22.136787333,0.009095625,0.542832917,2.070552708,5.735669959,19.523401708,0.765990625,82.27321419912484,1.1193027480927147,,301287,OPTIMAL,OPTIMAL,1344360,2885295,6053205,13003230,118bus,dispatch,nrel
80,k_medoids,conical_bounded,unscaled,570629,0.22469902463411184,0.9805560129523391,21.379687209,0.009111,0.515992208,1.170586459,7.283714042,19.693108542,0.765990625,84.00951101802748,1.0000000000000002,,297529,OPTIMAL,OPTIMAL,1344360,2885295,6053205,13003230,118bus,dispatch,nrel
80,hierarchical,dirac,unscaled,570629,0.5206997619617626,1.5928895554839135,11.054844875999999,0.008979792,0.569646709,0.001333,6.980298459,10.483865167,0.765990625,108.06255844185605,1.0,,0,OPTIMAL,OPTIMAL,1344360,2885295,6053205,13003230,118bus,dispatch,nrel
80,hierarchical,convex,unscaled,570629,0.2876373709873814,0.4290360628928386,20.876425749,0.009521584,0.543306208,1.078357125,7.172528542,19.254762416,0.765990625,81.83596617031839,1.0000000000000004,,289896,OPTIMAL,OPTIMAL,1344360,2885295,6053205,13003230,118bus,dispatch,nrel
80,hierarchical,conical,unscaled,570629,0.2886533906259814,0.809437499063716,20.289599083,0.009132458,0.517909125,0.644172417,7.246033,19.127517541,0.765990625,79.76749114968827,1.1036657833082402,,297744,OPTIMAL,OPTIMAL,1344360,2885295,6053205,13003230,118bus,dispatch,nrel
80,hierarchical,conical_bounded,unscaled,570629,0.2966756660344849,0.5777978940000614,19.787883166999997,0.009089334,0.512870334,1.104679458,7.231844583,18.170333375,0.765990625,81.59059828489497,1.0000000000000002,,290595,OPTIMAL,OPTIMAL,1344360,2885295,6053205,13003230,118bus,dispatch,nrel
80,chronological,dirac,unscaled,570629,0.8888392049001492,0.0553830841402242,9.028077833,0.009193125,0.7457925,0.001708,6.597581292,8.280577333,0.765990625,131.8517226128461,1.0,,0,OPTIMAL,OPTIMAL,1344360,2885295,6053205,13003230,118bus,dispatch,nrel
80,chronological,convex,unscaled,570629,0.4007702336700447,0.6378173179911978,21.959200083000002,0.00906825,0.580437666,1.162751167,7.040392958,20.21601125,0.765990625,93.06211054691975,1.0000000000000002,,322923,OPTIMAL,OPTIMAL,1344360,2885295,6053205,13003230,118bus,dispatch,nrel
80,chronological,conical,unscaled,570629,0.38774881230128067,0.6239752270778713,22.777461167,0.0090515,0.530311667,2.1647465,5.703979916,20.082403,0.765990625,90.11806341758617,1.087791643229716,,333951,OPTIMAL,OPTIMAL,1344360,2885295,6053205,13003230,118bus,dispatch,nrel
80,chronological,conical_bounded,unscaled,570629,0.40380854314692183,1.530440785724707,23.576900875,0.009332625,0.516937167,2.67922525,5.714303625,20.380738458,0.765990625,91.07490401493455,1.0000000000000002,,325710,OPTIMAL,OPTIMAL,1344360,2885295,6053205,13003230,118bus,dispatch,nrel
80,convex_hull,dirac,unscaled,570629,0.9605768288722727,7.4080528233614595,22.174778333,0.009448667,8.095238875,7.92e-7,5.42144675,14.079538666,0.765990625,133.88233489149846,1.0,70.32521908471276,0,OPTIMAL,OPTIMAL,1344360,2885295,6053205,13003230,118bus,dispatch,nrel
80,convex_hull,convex,unscaled,570629,0.3362404173321121,2.437796208652231,35.750834833,0.009438291,8.460229083,0.825704208,5.448624792,26.464901542,0.765990625,82.74295703102545,1.0000000000000004,70.32521908471276,231186,OPTIMAL,OPTIMAL,1344360,2885295,6053205,13003230,118bus,dispatch,nrel
80,convex_hull,conical,unscaled,570629,0.36211646582222645,2.1940281393509395,29.026157542999997,0.009187167,8.463106917,0.520253417,5.519349209,20.042797209,0.765990625,81.50922971800361,1.1056727219221523,70.32521908471276,239981,OPTIMAL,OPTIMAL,1344360,2885295,6053205,13003230,118bus,dispatch,nrel
80,convex_hull,conical_bounded,unscaled,570629,0.3582052704342864,1.4139221933272081,28.688134333999997,0.009185666,7.7402215,0.803890459,5.39887025,20.144022375,0.765990625,82.65066221768927,1.0000000000000002,70.32521908471276,232468,OPTIMAL,OPTIMAL,1344360,2885295,6053205,13003230,118bus,dispatch,nrel
80,convex_hull_with_null,dirac,unscaled,570629,0.8936944656315005,4.763883336873672,21.443897375,0.009081541,8.947786167,7.5e-7,5.425404834,12.496110458,0.765990625,134.92088997258702,1.0,70.49923195084486,0,OPTIMAL,OPTIMAL,1344360,2885295,6053205,13003230,118bus,dispatch,nrel
80,convex_hull_with_null,convex,unscaled,570629,0.2711515949549659,2.6119380865619357,30.418204083,0.00922325,8.3758575,0.821386708,5.479912792,21.220959875,0.765990625,82.32066897628242,1.0000000000000002,70.49923195084486,235267,OPTIMAL,OPTIMAL,1344360,2885295,6053205,13003230,118bus,dispatch,nrel
80,convex_hull_with_null,conical,unscaled,570629,0.2953746358898224,2.2782217792663815,30.266594875,0.009092584,8.441576958,0.511238375,5.467551417,21.313779542,0.765990625,80.79531721643787,1.0996450157211937,70.49923195084486,243561,OPTIMAL,OPTIMAL,1344360,2885295,6053205,13003230,118bus,dispatch,nrel
