case_study,problem_class,source,n_rep_periods,clustering_type,weight_type,normalization,n_seeds,regret_mean_pct,regret_sd_pct,mismatch_mean_pct,time_mean_s,time_sd_s,is_deterministic,pareto_frontier,reasonable_in_group
p2x,dispatch,tyndp,20,convex_hull,conical_bounded,unscaled,5,5.616165616847324,0.0,76.67792944289504,6.8463881001999995,0.5,true,true,true
p2x,dispatch,tyndp,20,convex_hull_with_null,dirac,unscaled,5,18.136698273703967,0.0,20.616682021176544,5.6110030334,0.6,true,false,false
p2x,dispatch,tyndp,20,convex_hull_with_null,convex,unscaled,5,5.49649262985616,0.7,27.10985425768306,7.137713674999999,0.6,false,false,true
p2x,dispatch,tyndp,20,convex_hull_with_null,conical,unscaled,5,5.758371753537417,0.0,19.225108100156234,6.392141233200001,0.4,true,true,true
p2x,dispatch,tyndp,20,convex_hull_with_null,conical_bounded,unscaled,5,5.770128727552959,0.0,13.603864382130649,6.860541966800001,0.6,true,true,true
p2x,dispatch,tyndp,20,conical_hull,dirac,unscaled,5,7.459227202804696,0.0,27.303697560082032,5.5634283254,0.5,true,false,false
p2x,dispatch,tyndp,20,conical_hull,convex,unscaled,5,5.139803678026866,0.0,55.72656695576287,6.3989399668,0.6,true,true,true
p2x,dispatch,tyndp,20,conical_hull,conical,unscaled,5,5.126096178420059,0.0,65.71512955639011,8.5159047084,0.3,true,true,true
p2x,dispatch,tyndp,20,conical_hull,conical_bounded,unscaled,5,5.602472976630568,0.0,53.73746457391074,7.482201141199999,0.7,true,true,true
p2x,dispatch,tyndp,40,k_means,dirac,unscaled,5,6.4022955618715685,1.7,38.92040208143506,9.559622500199998,0.7,false,false,false
p2x,dispatch,tyndp,40,k_means,convex,unscaled,5,4.718919261284755,0.6,37.26284773418125,16.2371725164,2.3,false,false,true
p2x,dispatch,tyndp,40,k_means,conical,unscaled,5,7.464220866425974,0.9,37.86958604413113,14.8461112748,3.0,false,false,false
p2x,dispatch,tyndp,40,k_means,conical_bounded,unscaled,5,5.363042649416188,0.7,40.64162613901533,16.53575245,3.5,false,false,false
p2x,dispatch,tyndp,40,k_medoids,dirac,unscaled,5,7.663818939858911,1.5,11.44927329735081,10.0085059254,0.5,false,false,false
p2x,dispatch,tyndp,40,k_medoids,convex,unscaled,5,5.022226470215591,0.5,11.120882478066054,14.1542019664,3.1,false,false,true
p2x,dispatch,tyndp,40,k_medoids,conical,unscaled,5,5.208753922859391,0.6,10.260335041660946,13.922353566800002,2.2,false,false,false
p2x,dispatch,tyndp,40,k_medoids,conical_bounded,unscaled,5,5.342702064580616,0.8,15.763775477127004,13.9702995332,2.1,false,false,false
p2x,dispatch,tyndp,40,hierarchical,dirac,unscaled,5,8.634919456515778,0.0,11.003436805307727,7.1674105583999985,0.1,true,false,false
p2x,dispatch,tyndp,40,hierarchical,convex,unscaled,5,4.143379576700124,0.0,13.514549186350624,10.9540663416,0.2,true,true,true
p2x,dispatch,tyndp,40,hierarchical,conical,unscaled,5,4.226775920720605,0.0,14.169224835599135,10.751971175399998,0.2,true,true,true
p2x,dispatch,tyndp,40,hierarchical,conical_bounded,unscaled,5,4.296444375567754,0.0,8.282812803923035,12.213913224999999,0.3,true,true,true
p2x,dispatch,tyndp,40,chronological,dirac,unscaled,5,19.084699780449043,0.0,28.730815955639276,5.684267666799999,0.3,true,false,false
p2x,dispatch,tyndp,40,chronological,convex,unscaled,5,4.76237546022491,0.0,12.084775630813338,11.107848100200002,0.5,true,true,true
p2x,dispatch,tyndp,40,chronological,conical,unscaled,5,6.200624529036691,0.0,13.890996643408076,16.988025266599998,0.5,true,false,false
p2x,dispatch,tyndp,40,chronological,conical_bounded,unscaled,5,4.965511954343138,0.0,17.331222697325384,13.5167114666,0.3,true,true,true
p2x,dispatch,tyndp,40,convex_hull,dirac,unscaled,5,7.691667597943552,0.0,7.56915494109654,11.5022798252,0.7,true,false,false
p2x,dispatch,tyndp,40,convex_hull,convex,unscaled,5,4.272835267636554,0.0,43.94031133107777,15.2791992662,0.6,true,true,true
p2x,dispatch,tyndp,40,convex_hull,conical,unscaled,5,5.605452459615523,0.0,36.54155365857172,16.377311658,0.6,true,false,false
p2x,dispatch,tyndp,40,convex_hull,conical_bounded,unscaled,5,4.63851172214691,0.0,32.64166358769455,13.7896969334,0.6,true,true,true
p2x,dispatch,tyndp,40,convex_hull_with_null,dirac,unscaled,5,7.869513536985373,0.0,23.931158553740413,11.513336983799999,0.7,true,false,false
p2x,dispatch,tyndp,40,convex_hull_with_null,convex,unscaled,5,5.41313282907061,0.0,46.61793746411721,15.473357283000002,0.6,true,false,false
p2x,dispatch,tyndp,40,convex_hull_with_null,conical,unscaled,5,4.987740360930104,0.0,29.096991559638774,12.1307334256,0.3,true,true,true
p2x,dispatch,tyndp,40,convex_hull_with_null,conical_bounded,unscaled,5,6.346969472752861,0.0,23.395404509305354,16.4453241584,0.7,true,false,false
p2x,dispatch,tyndp,40,conical_hull,dirac,unscaled,5,7.271293553473891,0.0,21.380997136796115,10.0603530336,0.6,true,false,false
p2x,dispatch,tyndp,40,conical_hull,convex,unscaled,5,4.347631491717419,0.0,27.575997359042184,12.860787516600002,0.3,true,true,true
p2x,dispatch,tyndp,40,conical_hull,conical,unscaled,5,4.497821641039912,0.0,36.83746883258778,13.5842675168,0.7,true,true,true
p2x,dispatch,tyndp,40,conical_hull,conical_bounded,unscaled,5,4.486521241869235,0.0,25.941013789355633,12.2037220168,0.3,true,true,true
p2x,dispatch,tyndp,80,k_means,dirac,unscaled,5,5.266115556804309,1.1,32.30595397597735,18.9269295002,0.4,false,false,false
p2x,dispatch,tyndp,80,k_means,convex,unscaled,5,3.8167682839158927,0.5,26.971909359733132,45.8951886248,3.6,false,false,true
p2x,dispatch,tyndp,80,k_means,conical,unscaled,5,6.085703592220075,0.6,26.38374218368371,50.000565449999996,5.0,false,false,false
p2x,dispatch,tyndp,80,k_means,conical_bounded,unscaled,5,4.107165805903232,0.6,29.459676031314693,45.724490275200004,4.5,false,false,true
p2x,dispatch,tyndp,80,k_medoids,dirac,unscaled,5,7.140373435040291,0.7,7.278588760888615,18.3786772586,1.3,false,false,false
p2x,dispatch,tyndp,80,k_medoids,convex,unscaled,5,4.179760090669178,0.2,4.245107628832378,40.1201787748,3.9,false,false,true
p2x,dispatch,tyndp,80,k_medoids,conical,unscaled,5,3.8819831782793606,0.3,4.270820182697468,35.94616215,6.0,false,false,true
p2x,dispatch,tyndp,80,k_medoids,conical_bounded,unscaled,5,4.433321964267476,0.2,6.4399499355023835,38.7929690742,2.1,false,false,false
p2x,dispatch,tyndp,80,hierarchical,dirac,unscaled,5,7.543459955330766,0.0,18.69926259368292,14.975698357999999,0.1,true,false,false
p2x,dispatch,tyndp,80,hierarchical,convex,unscaled,5,3.2018891131599063,0.0,24.56318771876759,35.33220892519999,0.1,true,false,true
p2x,dispatch,tyndp,80,hierarchical,conical,unscaled,5,3.971451676385218,0.0,21.047647208630124,35.782619050200005,0.7,true,true,true
p2x,dispatch,tyndp,80,hierarchical,conical_bounded,unscaled,5,3.6591176063190956,0.4,16.178839106333704,37.348833483599996,0.8,false,false,true
p2x,dispatch,tyndp,80,chronological,dirac,unscaled,5,6.6478868577329875,0.0,2.3388174033805185,10.5127566662,0.1,true,false,false
p2x,dispatch,tyndp,80,chronological,convex,unscaled,5,4.161474933472165,0.0,10.151086305222142,40.2606835504,0.2,true,true,true
p2x,dispatch,tyndp,80,chronological,conical,unscaled,5,3.988969335267889,0.0,15.28865785406072,42.4780071996,0.1,true,true,true
p2x,dispatch,tyndp,80,chronological,conical_bounded,unscaled,5,4.2956009948722285,0.0,6.119235464445157,44.4843285744,0.7,true,false,false
p2x,dispatch,tyndp,80,convex_hull,dirac,unscaled,5,6.501264689504337,0.0,0.17649690215367944,21.634749257800003,0.7,true,false,false
p2x,dispatch,tyndp,80,convex_hull,convex,unscaled,5,4.236849463949999,0.0,19.21184377672241,41.71993965840001,0.7,true,false,false
p2x,dispatch,tyndp,80,convex_hull,conical,unscaled,5,4.645330896035937,0.0,17.158604004442918,41.7006045336,0.8,true,false,false
p2x,dispatch,tyndp,80,convex_hull,conical_bounded,unscaled,5,4.7084674336822285,0.0,12.523573385415256,40.7560264752,0.8,true,false,false
p2x,dispatch,tyndp,80,convex_hull_with_null,dirac,unscaled,5,6.518908615774488,0.0,17.153518830375898,21.019053342,0.8,true,false,false
p2x,dispatch,tyndp,80,convex_hull_with_null,convex,unscaled,5,3.3082677791979704,0.0,22.412794484270858,37.708399767,1.0,true,false,true
p2x,dispatch,tyndp,80,convex_hull_with_null,conical,unscaled,5,3.711199447922642,0.0,15.808597709112167,34.183772524800005,0.7,true,true,true
p2x,dispatch,tyndp,80,convex_hull_with_null,conical_bounded,unscaled,5,4.24715004922287,0.0,11.644033999516724,39.18221195780001,0.1,true,false,false
p2x,dispatch,tyndp,80,conical_hull,dirac,unscaled,5,6.14011345369982,0.4,7.623298732870073,19.8287855002,0.8,false,false,false
p2x,dispatch,tyndp,80,conical_hull,convex,unscaled,5,3.659874582114764,0.0,14.754945042861053,41.0587298834,0.8,true,true,true
p2x,dispatch,tyndp,80,conical_hull,conical,unscaled,5,3.1909183775846506,0.0,27.7133705795815,28.936960216200003,0.7,true,true,true
p2x,dispatch,tyndp,80,conical_hull,conical_bounded,unscaled,5,3.396533900586385,0.0,13.953181690276079,33.6002757248,0.9,true,true,true
118bus,dispatch,nrel,10,k_means,dirac,economic,5,0.9072162763565972,0.0,1.8992555436420009,1.7706130916,0.6,true,false,true
118bus,dispatch,nrel,10,k_means,convex,economic,5,0.7799590490384833,0.0,1.8773211961643894,2.0224569915999995,0.1,true,false,true
118bus,dispatch,nrel,10,k_means,conical,economic,5,0.7846299022712389,0.0,1.4768924996837371,2.0380707996000003,0.2,true,false,true
118bus,dispatch,nrel,10,k_means,conical_bounded,economic,5,0.7847383723718471,0.0,4.017555046442023,2.0303840248,0.2,true,false,true
118bus,dispatch,nrel,10,k_medoids,dirac,economic,5,1.501819544574019,0.4,3.0325122352291727,1.5631407837999998,0.1,false,false,true
118bus,dispatch,nrel,10,k_medoids,convex,economic,5,0.9546034055432262,0.1,3.437965477684151,2.2573204088,0.6,false,false,true
118bus,dispatch,nrel,10,k_medoids,conical,economic,5,0.9809783619046364,0.1,5.947441520502327,2.183945242,0.4,false,false,true
118bus,dispatch,nrel,10,k_medoids,conical_bounded,economic,5,0.981768304415036,0.1,3.8690740178902274,2.2466549082,0.5,false,false,true
118bus,dispatch,nrel,10,hierarchical,dirac,economic,5,1.4129532044543813,0.0,8.336003680432523,1.6633109414,0.1,true,true,true
118bus,dispatch,nrel,10,hierarchical,convex,economic,5,1.084028380702784,0.0,8.765927132499547,2.0268886588,0.1,true,true,true
118bus,dispatch,nrel,10,hierarchical,conical,economic,5,1.0517941717993917,0.0,8.51655770541803,2.154929225,0.1,true,true,true
118bus,dispatch,nrel,10,hierarchical,conical_bounded,economic,5,1.0572866909631218,0.0,4.616600705036403,2.0315355004,0.2,true,true,true
118bus,dispatch,nrel,10,chronological,dirac,economic,5,12.429053728200689,0.0,13.541887826293925,1.3839508918,0.1,true,false,false
118bus,dispatch,nrel,10,chronological,convex,economic,5,0.808900157455894,0.0,3.681004718589427,2.0746344418,0.2,true,true,true
118bus,dispatch,nrel,10,chronological,conical,economic,5,1.06116791758748,0.0,6.77114669955736,2.3799853336,0.5,true,true,true
118bus,dispatch,nrel,10,chronological,conical_bounded,economic,5,0.9974506409354156,0.0,11.028996253574435,1.9395236164,0.1,true,true,true
118bus,dispatch,nrel,10,convex_hull,dirac,economic,5,1.6745968906679345,0.0,15.18617457838759,2.4203597578,0.7,true,false,true
118bus,dispatch,nrel,10,convex_hull,convex,economic,5,1.120195857184214,0.0,9.019969615429659,2.6068200829999997,0.6,true,true,true
118bus,dispatch,nrel,10,convex_hull,conical,economic,5,1.0618155818562292,0.0,6.403476479169934,2.7583194084,0.7,true,true,true
118bus,dispatch,nrel,10,convex_hull,conical_bounded,economic,5,1.091582082141418,0.0,10.8997286139717,3.1532908336000003,0.4,true,true,true
118bus,dispatch,nrel,10,convex_hull_with_null,dirac,economic,5,1.8212964211437033,0.0,11.798612143389342,2.2878298418000003,0.5,true,false,false
118bus,dispatch,nrel,10,convex_hull_with_null,convex,economic,5,0.8276017282515813,0.0,1.0680409807378224,3.4710728754,0.2,true,true,true
118bus,dispatch,nrel,10,convex_hull_with_null,conical,economic,5,0.7995729195675594,0.0,1.114935364690457,3.5407699168,0.1,true,true,true
118bus,dispatch,nrel,10,convex_hull_with_null,conical_bounded,economic,5,0.8262638726111993,0.0,5.161825012601723,3.3712637834,0.6,true,true,true
118bus,dispatch,nrel,10,conical_hull,dirac,economic,5,3.7449284979412356,0.0,6.637197213021329,2.7592275086,0.5,true,false,false
118bus,dispatch,nrel,10,conical_hull,convex,economic,5,0.7169395950830326,0.0,0.5046631434607302,2.6027542172,0.7,true,true,true
118bus,dispatch,nrel,10,conical_hull,conical,economic,5,0.7019244624690835,0.0,24.216476883048372,3.3427354334,0.6,true,true,true
118bus,dispatch,nrel,10,conical_hull,conical_bounded,economic,5,0.7140396160347118,0.0,0.7938323803799366,2.5519044915999998,0.7,true,true,true
118bus,dispatch,nrel,20,k_means,dirac,economic,5,0.7719487197667796,0.0,1.622470289350117,3.0204376999999996,0.4,true,false,true
118bus,dispatch,nrel,20,k_means,convex,economic,5,0.6572746263805751,0.0,1.580887487827701,3.8951074336,0.5,true,false,true
118bus,dispatch,nrel,20,k_means,conical,economic,5,0.6263404936757899,0.0,2.8904179894683955,3.7670160749999995,0.4,true,false,true
118bus,dispatch,nrel,20,k_means,conical_bounded,economic,5,0.6499444692991796,0.0,3.097340583821856,4.0176466912,0.7,true,false,true
118bus,dispatch,nrel,20,k_medoids,dirac,economic,5,1.1558277996054223,0.0,3.3906119614435455,3.0010454332000003,0.4,true,false,true
118bus,dispatch,nrel,20,k_medoids,convex,economic,5,0.6890988161538791,0.0,2.742227445386354,4.3570583166,0.5,true,false,true
118bus,dispatch,nrel,20,k_medoids,conical,economic,5,0.6534718103459403,0.1,3.657781594837708,3.7764509586000004,0.4,false,false,true
118bus,dispatch,nrel,20,k_medoids,conical_bounded,economic,5,0.6810086825020356,0.0,1.6741175222371574,4.1033944838,0.7,true,false,true
118bus,dispatch,nrel,20,hierarchical,dirac,economic,5,1.1552635428051516,0.0,5.5627103482193965,3.192570075,0.4,true,true,true
118bus,dispatch,nrel,20,hierarchical,convex,economic,5,0.7053530184037315,0.0,6.886000326432533,4.193630542,0.5,true,true,true
118bus,dispatch,nrel,20,hierarchical,conical,economic,5,0.6759123627489094,0.0,7.598338289784879,4.0575428836,0.3,true,true,true
118bus,dispatch,nrel,20,hierarchical,conical_bounded,economic,5,0.6840723646907687,0.0,3.8015448643013228,4.301777025,0.5,true,true,true
118bus,dispatch,nrel,20,chronological,dirac,economic,5,3.5363533799970925,0.0,4.663470577129982,2.5881955332,0.4,true,false,false
118bus,dispatch,nrel,20,chronological,convex,economic,5,0.6718219297042527,0.0,1.3033351295360944,4.1470718746,0.4,true,true,true
118bus,dispatch,nrel,20,chronological,conical,economic,5,0.7890698148815822,0.0,2.891956032915397,3.7080804832,0.5,true,true,true
118bus,dispatch,nrel,20,chronological,conical_bounded,economic,5,0.7806946849087115,0.0,5.832376664234173,4.0671249004000005,0.5,true,true,true
118bus,dispatch,nrel,20,convex_hull,dirac,economic,5,1.5568089072497182,0.0,5.612735416056732,4.5373822502,0.6,true,true,false
118bus,dispatch,nrel,20,convex_hull,convex,economic,5,0.7692992231643103,0.0,3.981020038189363,5.6555031414000005,0.1,true,true,true
118bus,dispatch,nrel,20,convex_hull,conical,economic,5,0.7105668063899451,0.0,3.54712370206146,5.594304792,0.1,true,true,true
118bus,dispatch,nrel,20,convex_hull,conical_bounded,economic,5,0.7519574759583758,0.0,4.965241034521627,5.733396841999999,0.1,true,true,true
118bus,dispatch,nrel,20,convex_hull_with_null,dirac,economic,5,1.6450131768732668,0.0,4.3197786646123175,4.568459849999999,0.6,true,false,false
118bus,dispatch,nrel,20,convex_hull_with_null,convex,economic,5,0.6408856138497621,0.0,0.26629397652491593,5.520942366599999,0.0,true,true,true
118bus,dispatch,nrel,20,convex_hull_with_null,conical,economic,5,0.5426869973533366,0.0,6.677307439444773,5.5433928498,0.1,true,true,true
118bus,dispatch,nrel,20,convex_hull_with_null,conical_bounded,economic,5,0.6260344193615985,0.0,1.6399097199402586,5.8563698418,0.2,true,true,true
118bus,dispatch,nrel,20,conical_hull,dirac,economic,5,1.9824729557257559,0.0,21.081321355322057,4.482740333,0.6,true,false,false
118bus,dispatch,nrel,20,conical_hull,convex,economic,5,0.854902665257673,0.0,12.249393555594578,5.002076984,0.1,true,true,true
118bus,dispatch,nrel,20,conical_hull,conical,economic,5,0.7701373045146065,0.0,7.199480942498059,4.9108348666,0.8,true,true,true
118bus,dispatch,nrel,20,conical_hull,conical_bounded,economic,5,0.8491628113067362,0.0,12.495281491188726,5.1783400751999995,0.1,true,true,true
118bus,dispatch,nrel,40,k_means,dirac,economic,5,0.6777744576059108,0.0,1.3855945247816899,6.2312942252,0.3,true,false,true
118bus,dispatch,nrel,40,k_means,convex,economic,5,0.5602101550035687,0.0,1.2996348674962777,8.833752283199999,0.5,true,false,true
118bus,dispatch,nrel,40,k_means,conical,economic,5,0.5116504593016735,0.0,3.2478774516264273,8.3955915588,0.7,true,false,true
118bus,dispatch,nrel,40,k_means,conical_bounded,economic,5,0.5516542124110657,0.0,2.5394555398015846,9.14853545,0.6,true,false,true
118bus,dispatch,nrel,40,k_medoids,dirac,economic,5,0.9962888967387862,0.1,2.982847262997074,5.905460766999999,0.5,false,false,true
118bus,dispatch,nrel,40,k_medoids,convex,economic,5,0.5689731052513913,0.1,1.9878716435022323,8.5821367922,0.4,false,false,true
118bus,dispatch,nrel,40,k_medoids,conical,economic,5,0.5191235151180429,0.1,3.45483786003352,8.6519293998,0.9,false,false,true
118bus,dispatch,nrel,40,k_medoids,conical_bounded,economic,5,0.563956730339954,0.1,2.5727543755395557,8.8525976082,0.2,false,false,true
118bus,dispatch,nrel,40,hierarchical,dirac,economic,5,3.3651375616946977,0.0,0.4193857050004631,5.6418003167999995,0.5,true,false,false
118bus,dispatch,nrel,40,hierarchical,convex,economic,5,0.48702747922002576,0.0,1.2860949497337029,9.0256494998,0.7,true,true,true
118bus,dispatch,nrel,40,hierarchical,conical,economic,5,0.45635140613122793,0.0,2.762141029972233,8.6268870502,0.6,true,true,true
118bus,dispatch,nrel,40,hierarchical,conical_bounded,economic,5,0.4904242663803293,0.0,1.2078984071690548,7.8957802916,0.8,true,true,true
118bus,dispatch,nrel,40,chronological,dirac,economic,5,3.9339007012316514,0.0,2.378580379859008,4.748113475399999,0.5,true,false,false
118bus,dispatch,nrel,40,chronological,convex,economic,5,0.5254707223933508,0.0,1.5915543856169285,9.324078050199999,0.5,true,true,true
118bus,dispatch,nrel,40,chronological,conical,economic,5,0.56284595067706,0.0,3.7798894876374804,9.0466277836,0.5,true,true,true
118bus,dispatch,nrel,40,chronological,conical_bounded,economic,5,0.5791291092306139,0.0,6.767501847324456,8.728242742,0.0,true,true,true
118bus,dispatch,nrel,40,convex_hull,dirac,economic,5,1.116183040018126,0.0,7.289831992627969,9.819820775,0.1,true,true,true
118bus,dispatch,nrel,40,convex_hull,convex,economic,5,0.6975236888739467,0.0,5.65852367095146,10.847942658600001,0.4,true,true,true
118bus,dispatch,nrel,40,convex_hull,conical,economic,5,0.658977457829879,0.0,0.6484616749663361,11.622755133000002,0.2,true,true,true
118bus,dispatch,nrel,40,convex_hull,conical_bounded,economic,5,0.6882688487851896,0.0,6.674707960213864,11.181696341599999,0.1,true,true,true
118bus,dispatch,nrel,40,convex_hull_with_null,dirac,economic,5,1.1776219940873078,0.0,5.939582170750161,10.0376571834,0.1,true,true,true
118bus,dispatch,nrel,40,convex_hull_with_null,convex,economic,5,0.6289327630454755,0.0,2.6485971382162945,11.5642067922,0.6,true,true,true
118bus,dispatch,nrel,40,convex_hull_with_null,conical,economic,5,0.5317374102286943,0.0,3.7658548943479664,10.8234981748,0.1,true,true,true
118bus,dispatch,nrel,40,convex_hull_with_null,conical_bounded,economic,5,0.6087633181059537,0.0,3.8388516322089385,11.1712945082,0.2,true,true,true
118bus,dispatch,nrel,40,conical_hull,dirac,economic,5,1.6816905722026654,0.0,13.231123863180283,9.100208816399999,0.4,true,false,false
118bus,dispatch,nrel,40,conical_hull,convex,economic,5,0.6611975358736588,0.0,10.666964754565226,9.780154891799999,0.2,true,true,true
118bus,dispatch,nrel,40,conical_hull,conical,economic,5,0.45613948336369337,0.0,9.004373592507905,10.7528029918,0.3,true,true,true
118bus,dispatch,nrel,40,conical_hull,conical_bounded,economic,5,0.6470172949906594,0.0,11.110935540609429,9.795779783199999,0.2,true,true,true
118bus,dispatch,nrel,80,k_means,dirac,economic,5,0.5018422804475087,0.0,1.010763434096982,13.370057183399998,0.6,true,false,true
118bus,dispatch,nrel,80,k_means,convex,economic,5,0.40211449036828384,0.0,1.1904629519024954,23.443895074999997,1.0,true,false,true
118bus,dispatch,nrel,80,k_means,conical,economic,5,0.35620465199711404,0.0,3.09055745065607,20.147040866999998,2.1,true,false,true
118bus,dispatch,nrel,80,k_means,conical_bounded,economic,5,0.39711174652193204,0.0,2.187930705256117,22.203103634,1.8,true,false,true
118bus,dispatch,nrel,80,k_medoids,dirac,economic,5,0.8227567241062017,0.0,1.8841662361952678,12.445351582799999,1.2,true,false,true
118bus,dispatch,nrel,80,k_medoids,convex,economic,5,0.4170144473553927,0.0,1.186037038181193,23.7545157082,1.5,true,false,true
118bus,dispatch,nrel,80,k_medoids,conical,economic,5,0.37419053949479864,0.0,3.8469716929995945,22.817287508600003,0.6,true,false,true
118bus,dispatch,nrel,80,k_medoids,conical_bounded,economic,5,0.41229423864572734,0.0,0.9862909462467269,23.147056900000003,1.7,true,false,true
118bus,dispatch,nrel,80,hierarchical,dirac,economic,5,0.8623127344367099,0.0,0.15763842989212662,11.576307574999998,0.4,true,true,true
118bus,dispatch,nrel,80,hierarchical,convex,economic,5,0.4287870880929523,0.0,0.15378080497014487,22.591922925,0.4,true,true,true
118bus,dispatch,nrel,80,hierarchical,conical,economic,5,0.360764350026721,0.0,3.259785482138285,25.623641941400003,0.9,true,true,true
118bus,dispatch,nrel,80,hierarchical,conical_bounded,economic,5,0.4201324823277952,0.0,1.2156257607805732,21.590633825399998,0.2,true,true,true
118bus,dispatch,nrel,80,chronological,dirac,economic,5,1.0939051578209735,0.0,2.8705677523182866,9.1309715586,0.2,true,true,true
118bus,dispatch,nrel,80,chronological,convex,economic,5,0.41375464991764144,0.0,1.0986449141023604,23.4874047,0.8,true,true,true
118bus,dispatch,nrel,80,chronological,conical,economic,5,0.4686524085187216,0.0,1.427439800392929,24.864085324799998,1.4,true,true,true
118bus,dispatch,nrel,80,chronological,conical_bounded,economic,5,0.4815417550961598,0.0,4.523731802786311,26.225826617200006,0.6,true,true,true
118bus,dispatch,nrel,80,convex_hull,dirac,economic,5,1.0079118265173825,0.0,0.02280968998311235,25.656196991799998,0.2,true,true,true
118bus,dispatch,nrel,80,convex_hull,convex,economic,5,0.4833075995313463,0.0,0.9160352115064045,32.8716005834,0.2,true,true,true
118bus,dispatch,nrel,80,convex_hull,conical,economic,5,0.37086887808539526,0.0,4.898631268596009,33.2667487252,0.3,true,true,true
118bus,dispatch,nrel,80,convex_hull,conical_bounded,economic,5,0.47552384674192094,0.0,1.6969159810577132,32.686990607999995,0.6,true,true,true
118bus,dispatch,nrel,80,convex_hull_with_null,dirac,economic,5,0.9595157002080246,0.0,0.783990912579118,23.1608708584,0.8,true,true,true
118bus,dispatch,nrel,80,convex_hull_with_null,convex,economic,5,0.4631049001757148,0.0,0.3958405732954189,32.53604542480001,0.5,true,true,true
118bus,dispatch,nrel,80,convex_hull_with_null,conical,economic,5,0.36782760490565725,0.0,5.306833804213415,32.812153575399996,0.9,true,true,true
118bus,dispatch,nrel,80,convex_hull_with_null,conical_bounded,economic,5,0.45695191399912627,0.0,1.2200927391049496,34.225269542,0.7,true,true,true
118bus,dispatch,nrel,80,conical_hull,dirac,economic,5,0.8186606921435802,0.0,2.9808997210764203,20.119975975400003,0.2,true,true,true
118bus,dispatch,nrel,80,conical_hull,convex,economic,5,0.4521953495522091,0.0,3.3349114873942645,31.472124124600004,0.2,true,true,true
118bus,dispatch,nrel,80,conical_hull,conical,economic,5,0.3320148625267416,0.0,10.05273946144658,28.7791115834,0.1,true,true,true
118bus,dispatch,nrel,80,conical_hull,conical_bounded,economic,5,0.4489569645457214,0.0,3.7165227149728266,31.692080133,0.5,true,true,true
118bus,dispatch,nrel,10,k_means,dirac,unscaled,5,0.9866069903181129,0.1,2.268870447958803,1.6115421166000001,0.1,false,false,true
118bus,dispatch,nrel,10,k_means,convex,unscaled,5,0.7917695019926141,0.0,3.8705007983638935,1.9503730248,0.1,true,false,true
118bus,dispatch,nrel,10,k_means,conical,unscaled,5,0.7231163182055766,0.1,3.0931320063398804,1.9016801164000001,0.1,false,false,true
118bus,dispatch,nrel,10,k_means,conical_bounded,unscaled,5,0.7599832856338429,0.0,5.6995175891453185,2.2483083502,0.6,true,false,true
118bus,dispatch,nrel,10,k_medoids,dirac,unscaled,5,1.6783431771466262,0.7,3.5216393516221816,1.7016912412,0.5,false,false,false
118bus,dispatch,nrel,10,k_medoids,convex,unscaled,5,0.744134582170064,0.1,4.008400279940396,2.1344558168,0.5,false,false,true
118bus,dispatch,nrel,10,k_medoids,conical,unscaled,5,0.6790491277934141,0.1,4.766413190362355,2.0200531668,0.5,false,false,true
118bus,dispatch,nrel,10,k_medoids,conical_bounded,unscaled,5,0.7176766177023097,0.1,6.412387602179352,1.8712613082,0.2,false,false,true
118bus,dispatch,nrel,10,hierarchical,dirac,unscaled,5,15.427388040955538,0.0,11.244615805217853,1.6897256080000003,0.5,true,false,false
118bus,dispatch,nrel,10,hierarchical,convex,unscaled,5,0.7052374178247778,0.0,0.25806840558934874,1.9424802499999998,0.1,true,true,true
118bus,dispatch,nrel,10,hierarchical,conical,unscaled,5,0.7137419592479599,0.0,0.7985160578192948,2.0915634000000005,0.4,true,true,true
118bus,dispatch,nrel,10,hierarchical,conical_bounded,unscaled,5,0.711063969207415,0.0,2.0368344160508958,1.8270754666000002,0.1,true,true,true
118bus,dispatch,nrel,10,chronological,dirac,unscaled,5,2.6808295904367174,0.0,3.0171182240290895,1.6087715752,0.4,true,false,false
118bus,dispatch,nrel,10,chronological,convex,unscaled,5,0.6909813953100974,0.0,3.0515035311964236,1.9641545584000002,0.1,true,true,true
118bus,dispatch,nrel,10,chronological,conical,unscaled,5,0.5203398445891461,0.0,0.7490288670723021,1.9982392246,0.5,true,true,true
118bus,dispatch,nrel,10,chronological,conical_bounded,unscaled,5,0.6058717206141262,0.0,1.655982001551339,1.9478741749999997,0.1,true,true,true
118bus,dispatch,nrel,10,convex_hull,dirac,unscaled,5,1.7400062416336184,0.0,13.404272086868437,2.836593525,0.8,true,false,false
118bus,dispatch,nrel,10,convex_hull,convex,unscaled,5,1.413002276212505,0.0,1.4646262882606742,2.8075104918,0.8,true,true,true
118bus,dispatch,nrel,10,convex_hull,conical,unscaled,5,1.5408957764796893,0.0,1.7256599492307099,3.0417103997999995,0.6,true,false,false
118bus,dispatch,nrel,10,convex_hull,conical_bounded,unscaled,5,1.3728839973127238,0.0,3.2851880869290846,3.3422970002,0.1,true,true,true
118bus,dispatch,nrel,10,convex_hull_with_null,dirac,unscaled,5,10.620942113146459,0.0,17.852400332253332,2.5946536834,0.7,true,false,false
